analysis_scope	go_id	ontology	term_name	universe_genes	selected_deg_genes	measured_term_genes	selected_deg_in_term	expected_selected_in_term	fold_enrichment	fisher_nominal_p	male_higher_genes	female_higher_genes	selected_gene_symbols	nominally_enriched_p_lt_0_05
PAPER_REPRODUCTION_GENOMEWIDE	GO:0051402	BP	neuron apoptotic process	16399	541	170	5	5.60826879687786	0.891540719799935	0.664442858082995	1	4	CLCF1; GRIK2; MTNR1B; MYB; SLC1A1	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0008286	BP	insulin receptor signaling pathway	16399	541	103	3	3.39795109457894	0.882884984656246	0.665233665712805	2	1	AHSG; BLVRB; FOXO1	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0042129	BP	regulation of T cell proliferation	16399	541	103	3	3.39795109457894	0.882884984656246	0.665233665712805	1	2	ARG1; LGALS9C; RASAL3	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0032944	BP	regulation of mononuclear cell proliferation	16399	541	137	4	4.51960485395451	0.885033123305045	0.666336104827514	1	3	ARG1; CLCF1; LGALS9C; RASAL3	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1904375	BP	regulation of protein localization to cell periphery	16399	541	137	4	4.51960485395451	0.885033123305045	0.666336104827514	1	3	AR; ARHGEF16; PRKCE; VIL1	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0009566	BP	fertilization	16399	541	69	2	2.27629733520337	0.878619839802834	0.66926171110687	0	2	CACNA1H; FER1L5	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0032755	BP	positive regulation of interleukin-6 production	16399	541	69	2	2.27629733520337	0.878619839802834	0.66926171110687	1	1	TLR8; ZBTB20	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0007420	BP	brain development	16399	541	399	12	13.1629367644369	0.911650660848054	0.669392487596464	1	11	ATP1A2; CTNNA2; DSCAML1; HAP1; KIRREL3; MAST1; MFSD2A; NEFL; PBX4; RELN; SALL1; SLC1A1	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0044092	BP	negative regulation of molecular function	16399	541	171	5	5.64125861333008	0.886327031380052	0.66947155675816	1	4	AGT; CBARP; CEP85; SRCIN1; ZFYVE28	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0051640	BP	organelle localization	16399	541	527	16	17.3856332703214	0.920300097857997	0.669503142178706	3	13	ADGRE2; BICD1; CLNK; GATA1; HAP1; MISP; MLPH; MYO1A; NEFL; NLGN2; RIMS2; SEPTIN5; STX1A; STX1B; TLE6; VAMP7	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0021885	BP	forebrain cell migration	16399	541	33	1	1.08866394292335	0.918557105248418	0.669822940163494	1	0	RELN	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006688	BP	glycosphingolipid biosynthetic process	16399	541	33	1	1.08866394292335	0.918557105248418	0.669822940163494	0	1	B4GALNT1	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0022405	BP	hair cycle process	16399	541	33	1	1.08866394292335	0.918557105248418	0.669822940163494	1	0	SOX9	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0007157	BP	heterophilic cell-cell adhesion	16399	541	33	1	1.08866394292335	0.918557105248418	0.669822940163494	0	1	SELL	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0022404	BP	molting cycle process	16399	541	33	1	1.08866394292335	0.918557105248418	0.669822940163494	1	0	SOX9	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0009116	BP	nucleoside metabolic process	16399	541	33	1	1.08866394292335	0.918557105248418	0.669822940163494	0	1	XDH	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0050850	BP	positive regulation of calcium-mediated signaling	16399	541	33	1	1.08866394292335	0.918557105248418	0.669822940163494	0	1	HAP1	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0043243	BP	positive regulation of protein-containing complex disassembly	16399	541	33	1	1.08866394292335	0.918557105248418	0.669822940163494	1	0	VIL1	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1904707	BP	positive regulation of vascular associated smooth muscle cell proliferation	16399	541	33	1	1.08866394292335	0.918557105248418	0.669822940163494	0	1	IGFBP5	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:2000404	BP	regulation of T cell migration	16399	541	33	1	1.08866394292335	0.918557105248418	0.669822940163494	0	1	ITGB3	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1902003	BP	regulation of amyloid-beta formation	16399	541	33	1	1.08866394292335	0.918557105248418	0.669822940163494	0	1	HAP1	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1990776	BP	response to angiotensin	16399	541	33	1	1.08866394292335	0.918557105248418	0.669822940163494	1	0	AGT	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0098727	BP	maintenance of cell number	16399	541	104	3	3.43094091103116	0.874395705957628	0.67161951133334	1	2	POU5F1; SOX9; TBX1	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0009117	BP	nucleotide metabolic process	16399	541	400	12	13.1959265808891	0.909371534195933	0.672713206606982	5	7	ABCC6; ALDOB; ATP1A2; DPYS; MLXIPL; NDUFC2; NNMT; OGDHL; SLC4A4; UCK2; XDH; ZBTB20	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0042093	BP	T-helper cell differentiation	16399	541	70	2	2.30928715165559	0.866068127805651	0.676947501134833	2	0	HLA-DRA; MYB	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0097581	BP	lamellipodium organization	16399	541	70	2	2.30928715165559	0.866068127805651	0.676947501134833	1	1	AVIL; VIL1	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0015749	BP	monosaccharide transmembrane transport	16399	541	70	2	2.30928715165559	0.866068127805651	0.676947501134833	1	1	PPBP; SLC2A11	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0032008	BP	positive regulation of TOR signaling	16399	541	70	2	2.30928715165559	0.866068127805651	0.676947501134833	2	0	F7; RELN	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0051781	BP	positive regulation of cell division	16399	541	70	2	2.30928715165559	0.866068127805651	0.676947501134833	1	1	PPBP; PRKCE	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0002690	BP	positive regulation of leukocyte chemotaxis	16399	541	70	2	2.30928715165559	0.866068127805651	0.676947501134833	2	0	F7; FPR2	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0071677	BP	positive regulation of mononuclear cell migration	16399	541	70	2	2.30928715165559	0.866068127805651	0.676947501134833	1	1	FPR2; ITGB3	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0055074	BP	calcium ion homeostasis	16399	541	139	4	4.58558448685895	0.872298833761087	0.677395482045367	2	2	ABCC6; ATP2B3; ATP2C2; F2	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0071674	BP	mononuclear cell migration	16399	541	139	4	4.58558448685895	0.872298833761087	0.677395482045367	2	2	FPR2; ITGB3; MYO1G; PF4	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0002819	BP	regulation of adaptive immune response	16399	541	139	4	4.58558448685895	0.872298833761087	0.677395482045367	3	1	ARG1; C17orf99; CLCF1; HLA-DRA	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0051962	BP	positive regulation of nervous system development	16399	541	173	5	5.70723824623453	0.876080476103982	0.679379872024586	2	3	CLCF1; HAP1; MYB; NLGN2; RELN	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0010257	BP	NADH dehydrogenase complex assembly	16399	541	34	1	1.12165375937557	0.891540719799935	0.680737384094299	1	0	NDUFC2	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006739	BP	NADP+ metabolic process	16399	541	34	1	1.12165375937557	0.891540719799935	0.680737384094299	1	0	ALDOB	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0085029	BP	extracellular matrix assembly	16399	541	34	1	1.12165375937557	0.891540719799935	0.680737384094299	1	0	AGT	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0032981	BP	mitochondrial respiratory chain complex I assembly	16399	541	34	1	1.12165375937557	0.891540719799935	0.680737384094299	1	0	NDUFC2	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1901185	BP	negative regulation of ERBB signaling pathway	16399	541	34	1	1.12165375937557	0.891540719799935	0.680737384094299	0	1	ZFYVE28	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1901889	BP	negative regulation of cell junction assembly	16399	541	34	1	1.12165375937557	0.891540719799935	0.680737384094299	0	1	FAM107A	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0001937	BP	negative regulation of endothelial cell proliferation	16399	541	34	1	1.12165375937557	0.891540719799935	0.680737384094299	0	1	ATOH8	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0010719	BP	negative regulation of epithelial to mesenchymal transition	16399	541	34	1	1.12165375937557	0.891540719799935	0.680737384094299	1	0	HPN	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0045668	BP	negative regulation of osteoblast differentiation	16399	541	34	1	1.12165375937557	0.891540719799935	0.680737384094299	1	0	SOX9	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0046839	BP	phospholipid dephosphorylation	16399	541	34	1	1.12165375937557	0.891540719799935	0.680737384094299	0	1	PLPP2	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0031112	BP	positive regulation of microtubule polymerization or depolymerization	16399	541	34	1	1.12165375937557	0.891540719799935	0.680737384094299	0	1	NAV3	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0051965	BP	positive regulation of synapse assembly	16399	541	34	1	1.12165375937557	0.891540719799935	0.680737384094299	0	1	NLGN2	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0071539	BP	protein localization to centrosome	16399	541	34	1	1.12165375937557	0.891540719799935	0.680737384094299	0	1	BICD1	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0043457	BP	regulation of cellular respiration	16399	541	34	1	1.12165375937557	0.891540719799935	0.680737384094299	1	0	MLXIPL	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0019068	BP	virion assembly	16399	541	34	1	1.12165375937557	0.891540719799935	0.680737384094299	0	1	BICD1	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0030509	BP	BMP signaling pathway	16399	541	106	3	3.49692054393561	0.857897673769749	0.684122017740493	1	2	FSTL4; POU5F1; SLC39A5	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0002687	BP	positive regulation of leukocyte migration	16399	541	106	3	3.49692054393561	0.857897673769749	0.684122017740493	2	1	F7; FPR2; ITGB3	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0043255	BP	regulation of carbohydrate biosynthetic process	16399	541	71	2	2.34227696810781	0.853869985160501	0.684487304257318	0	2	FOXO1; NNMT	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0031347	BP	regulation of defense response	16399	541	628	19	20.7176047319959	0.917094434698659	0.684491556296574	10	9	AGT; AHSG; APOA1; ARG1; CFH; CLNK; FCN3; FPR2; GGT3P; NLRC5; NPAS2; NR1D1; PIK3R6; PRKCE; PROC; PTGER3; TLR8; TRAF3IP3; VAMP7	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0051338	BP	regulation of transferase activity	16399	541	241	7	7.95054576498567	0.880442702541014	0.686378469353729	1	6	AGT; CARD14; CEP85; NEK10; PIK3R6; SRCIN1; ZFYVE28	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1902531	BP	regulation of intracellular signal transduction	16399	541	1605	50	52.9486554058174	0.944311042778747	0.689193450465822	17	33	AGT; AKR1C2; AKR1C3; AMBP; APOA1; ARHGEF16; ATOH8; CARD14; CYP26B1; DOCK3; EPS8L1; F7; FGA; FGB; FGG; FLT4; FOXO1; FPR2; GRIK2; HAP1; HOMER2; ITGB3; KALRN; KIAA0319; LIF; MAPK8IP2; MINAR1; MLXIPL; MUC1; NDUFC2; NEK10; NLRC5; NR1D1; PIK3R6; PIP5KL1; PLEKHG5; PSD2; PTPRR; RAPGEF3; RASAL3; RELL2; RELN; RPL37; RPS20; SERPINF2; SLCO3A1; SRGAP3; TBX1; TLR8; ULK4	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0030518	BP	nuclear receptor-mediated steroid hormone signaling pathway	16399	541	107	3	3.52991036038783	0.849879938500872	0.690238911863609	0	3	AR; NR1D1; PGR	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0001936	BP	regulation of endothelial cell proliferation	16399	541	107	3	3.52991036038783	0.849879938500872	0.690238911863609	0	3	ATOH8; FLT4; ITGB3	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0043401	BP	steroid hormone receptor signaling pathway	16399	541	107	3	3.52991036038783	0.849879938500872	0.690238911863609	0	3	AR; NR1D1; PGR	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006906	BP	vesicle fusion	16399	541	107	3	3.52991036038783	0.849879938500872	0.690238911863609	1	2	STX1A; STX1B; VAMP7	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0001503	BP	ossification	16399	541	275	8	9.07219952436124	0.881814821038481	0.690516175133744	4	4	ACHE; AHSG; BMP1; COL2A1; IGFBP5; OSR2; SOX9; ZBTB16	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0060341	BP	regulation of cellular localization	16399	541	438	13	14.4495396060735	0.899682644181669	0.691132399565362	2	11	ABCC8; AR; ARHGEF16; HAP1; ITGB3; MLXIPL; MYBPC3; NLGN2; NR1D1; PRKCE; RAPGEF3; SHISA6; VIL1	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0170034	BP	L-amino acid biosynthetic process	16399	541	35	1	1.15464357582779	0.866068127805651	0.691291681387607	1	0	PAH	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0033173	BP	calcineurin-NFAT signaling cascade	16399	541	35	1	1.15464357582779	0.866068127805651	0.691291681387607	0	1	HOMER2	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0055008	BP	cardiac muscle tissue morphogenesis	16399	541	35	1	1.15464357582779	0.866068127805651	0.691291681387607	0	1	MYBPC3	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0150146	BP	cell junction disassembly	16399	541	35	1	1.15464357582779	0.866068127805651	0.691291681387607	0	1	ABCC8	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0007566	BP	embryo implantation	16399	541	35	1	1.15464357582779	0.866068127805651	0.691291681387607	0	1	ITGB3	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0090505	BP	epiboly involved in wound healing	16399	541	35	1	1.15464357582779	0.866068127805651	0.691291681387607	0	1	ITGB3	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0051294	BP	establishment of spindle orientation	16399	541	35	1	1.15464357582779	0.866068127805651	0.691291681387607	1	0	MISP	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0009250	BP	glucan biosynthetic process	16399	541	35	1	1.15464357582779	0.866068127805651	0.691291681387607	0	1	NR1D1	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0005978	BP	glycogen biosynthetic process	16399	541	35	1	1.15464357582779	0.866068127805651	0.691291681387607	0	1	NR1D1	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0036230	BP	granulocyte activation	16399	541	35	1	1.15464357582779	0.866068127805651	0.691291681387607	1	0	VAMP7	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0031102	BP	neuron projection regeneration	16399	541	35	1	1.15464357582779	0.866068127805651	0.691291681387607	0	1	KIAA0319	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0045747	BP	positive regulation of Notch signaling pathway	16399	541	35	1	1.15464357582779	0.866068127805651	0.691291681387607	0	1	NOS3	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1904427	BP	positive regulation of calcium ion transmembrane transport	16399	541	35	1	1.15464357582779	0.866068127805651	0.691291681387607	1	0	F2	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0035601	BP	protein deacylation	16399	541	35	1	1.15464357582779	0.866068127805651	0.691291681387607	0	1	NNMT	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1905508	BP	protein localization to microtubule organizing center	16399	541	35	1	1.15464357582779	0.866068127805651	0.691291681387607	0	1	BICD1	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0046850	BP	regulation of bone remodeling	16399	541	35	1	1.15464357582779	0.866068127805651	0.691291681387607	0	1	ITGB3	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0055021	BP	regulation of cardiac muscle tissue growth	16399	541	35	1	1.15464357582779	0.866068127805651	0.691291681387607	1	0	RBP4	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0030149	BP	sphingolipid catabolic process	16399	541	35	1	1.15464357582779	0.866068127805651	0.691291681387607	0	1	PLPP2	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006636	BP	unsaturated fatty acid biosynthetic process	16399	541	35	1	1.15464357582779	0.866068127805651	0.691291681387607	1	0	AKR1C3	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0044319	BP	wound healing, spreading of cells	16399	541	35	1	1.15464357582779	0.866068127805651	0.691291681387607	0	1	ITGB3	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0050776	BP	regulation of immune response	16399	541	696	21	22.960912250747	0.914597807380968	0.695384178393394	9	12	AMBP; ARG1; C17orf99; C1R; CARD14; CFH; CLCF1; CLNK; FCN3; FPR1; FPR2; FYB2; HLA-DRA; IGHG1; MYO1G; NLRC5; NR1D1; PIK3R6; PRKCE; TLR8; TRAF3IP3	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006979	BP	response to oxidative stress	16399	541	342	10	11.2825172266602	0.886327031380052	0.695759990433278	7	3	ALB; AMBP; CYP1B1; FOXO1; HBA1; HBA2; HBB; MYB; NOS3; PRDX2	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0031348	BP	negative regulation of defense response	16399	541	210	6	6.92786145496677	0.866068127805651	0.695814676480166	4	2	APOA1; ARG1; FPR2; NLRC5; NR1D1; PROC	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0043534	BP	blood vessel endothelial cell migration	16399	541	108	3	3.56290017684005	0.84201067981105	0.696266476576448	1	2	NOS3; PLG; RHOJ	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0030030	BP	cell projection organization	16399	541	1172	36	38.664064882005	0.93109713398901	0.698694530510368	3	33	ADGRB1; ANKRD24; ANO1; ANOS1; AVIL; CFAP157; CFAP58; CNTN2; CPNE5; CTNNA2; DNAH2; DNAH5; DNAH7; DNAH9; DSCAML1; EPHB6; EPS8L1; GPRIN3; HAP1; HMCN2; KALRN; KIAA0319; KIF17; LZTS3; MAPK8IP2; MFSD2A; MINAR1; NLGN2; NPHP1; RELN; RIMS2; RP1; SRCIN1; STX1B; ULK4; VIL1	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0042116	BP	macrophage activation	16399	541	73	2	2.40825660101226	0.830476286936925	0.699134018196177	1	1	FPR2; NR1D1	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0008593	BP	regulation of Notch signaling pathway	16399	541	73	2	2.40825660101226	0.830476286936925	0.699134018196177	0	2	DTX1; NOS3	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0019674	BP	NAD+ metabolic process	16399	541	36	1	1.18763339228002	0.842010679811049	0.701497694609882	0	1	NNMT	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0030521	BP	androgen receptor signaling pathway	16399	541	36	1	1.18763339228002	0.842010679811049	0.701497694609882	0	1	AR	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0090504	BP	epiboly	16399	541	36	1	1.18763339228002	0.842010679811049	0.701497694609882	0	1	ITGB3	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0021879	BP	forebrain neuron differentiation	16399	541	36	1	1.18763339228002	0.842010679811049	0.701497694609882	0	1	SALL1	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0032367	BP	intracellular cholesterol transport	16399	541	36	1	1.18763339228002	0.842010679811049	0.701497694609882	1	0	STAR	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0032366	BP	intracellular sterol transport	16399	541	36	1	1.18763339228002	0.842010679811049	0.701497694609882	1	0	STAR	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0042771	BP	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	16399	541	36	1	1.18763339228002	0.842010679811049	0.701497694609882	0	1	MUC1	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0072595	BP	maintenance of protein localization in organelle	16399	541	36	1	1.18763339228002	0.842010679811049	0.701497694609882	0	1	PGR	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006862	BP	nucleotide transport	16399	541	36	1	1.18763339228002	0.842010679811049	0.701497694609882	1	0	ABCC6	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0003254	BP	regulation of membrane depolarization	16399	541	36	1	1.18763339228002	0.842010679811049	0.701497694609882	1	0	ALB	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0090090	BP	negative regulation of canonical Wnt signaling pathway	16399	541	109	3	3.59588999329227	0.83428581118893	0.702204956618968	1	2	SHISA6; SOX9; TLE6	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0061025	BP	membrane fusion	16399	541	144	4	4.75053356912007	0.842010679811049	0.703917464729484	1	3	FER1L5; STX1A; STX1B; VAMP7	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0048522	BP	positive regulation of cellular process	16399	541	4366	139	144.033538630404	0.965053010026224	0.706176703335307	52	87	ABCC8; ACHE; ADGRB1; AGT; AHSG; AKR1C1; AKR1C2; AKR1C3; ANGPTL3; APOA1; APOA2; APOB; AR; ARG1; ARHGEF16; ATOH8; ATP10A; AVIL; BAIAP2L2; BICD1; C17orf99; CARD14; CLCF1; CLDN1; CLDN3; CLNK; CPNE5; CYP1B1; CYP26B1; CYTL1; DTX1; EPS8L1; F2; F7; FAM107A; FCN3; FGA; FGB; FGG; FHOD3; FLT4; FOXO1; FPR2; G0S2; GATA1; GDPD5; GRIK2; H1-1; HAP1; HBB; HLA-DRA; HPN; IFIT2; IGFBP5; IRX3; ITGAX; ITGB3; KATNBL1; KIAA0319; KLF1; KNG1; LGALS9C; LIF; LPIN3; MAPK8IP2; MFSD2A; MLXIPL; MTNR1B; MUC1; MYB; MYRIP; MYT1L; NAV3; NDUFC2; NEK10; NFE2; NLGN2; NLRC5; NNMT; NOS3; NPAS2; NPHP1; NR1D1; OSR2; PAX8; PBX4; PCDH11Y; PF4; PGR; PIK3R6; PIP5KL1; PITPNM2; PLCH2; PLEKHG5; PLG; POU5F1; PPBP; PRKCE; PROC; PRR16; RAPGEF3; RASAL3; RBP4; RELL2; RELN; RHOJ; RIMS2; RPL37; RPS20; SALL1; SERPINF2; SLC44A4; SLC4A4; SLC4A8; SLC6A6; SLC6A9; SLCO3A1; SOX9; SPOCK2; SRCIN1; STAR; STX1A; STX1B; SYT12; TBX1; TF; TFR2; TIPARP; TLR8; TRAF3IP3; ULK4; VAMP7; VIL1; VTN; ZBTB16; ZBTB20; ZEB1; ZNF516; ZNF541	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0007127	BP	meiosis I	16399	541	74	2	2.44124641746448	0.819253634410751	0.70624364821275	1	1	ANKLE1; MOV10L1	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0043124	BP	negative regulation of canonical NF-kappaB signal transduction	16399	541	74	2	2.44124641746448	0.819253634410751	0.70624364821275	0	2	NLRC5; NR1D1	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0001938	BP	positive regulation of endothelial cell proliferation	16399	541	74	2	2.44124641746448	0.819253634410751	0.70624364821275	0	2	FLT4; ITGB3	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0002532	BP	production of molecular mediator involved in inflammatory response	16399	541	74	2	2.44124641746448	0.819253634410751	0.70624364821275	2	0	F2; VAMP7	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0007219	BP	Notch signaling pathway	16399	541	110	3	3.6288798097445	0.826701394723576	0.708054643773892	0	3	CFAP58; DTX1; NOS3	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0022408	BP	negative regulation of cell-cell adhesion	16399	541	145	4	4.78352338557229	0.836203709605456	0.709028369440146	3	1	APOA1; ARG1; LGALS9C; PLG	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0010639	BP	negative regulation of organelle organization	16399	541	313	9	10.3258125495457	0.871602109452971	0.709103015152889	4	5	ADD2; AVIL; CTNNA2; NAV3; RHPN1; SPTA1; SPTB; SPTBN5; VIL1	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0140694	BP	membraneless organelle assembly	16399	541	379	11	12.5031404353924	0.879778968879091	0.710042275422661	3	8	AR; BICD1; CEP295NL; CEP85; FHOD3; MISP; MYBPC3; NEURL2; PLA2G4C; RPS23; VIL1	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0045453	BP	bone resorption	16399	541	37	1	1.22062320873224	0.819253634410751	0.711366896297595	0	1	ITGB3	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0008347	BP	glial cell migration	16399	541	37	1	1.22062320873224	0.819253634410751	0.711366896297595	1	0	RELN	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0044794	BP	host-mediated activation of viral process	16399	541	37	1	1.22062320873224	0.819253634410751	0.711366896297595	1	0	HPN	FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0090497	BP	mesenchymal cell migration	16399	541	37	1	1.22062320873224	0.819253634410751	0.711366896297595	0	1	TBX1	FALSE
